1	0.4627471168120535	-1.5259744867070515	5e-05
2	-2.2162647972832397	-2.4950376328074135	5e-05
3	-2.975786207578425	-3.2599987349141437	5e-05
4	-3.434206959246184	-3.4616491506958007	5e-05
5	-3.8313344981352153	-3.819695612721761	5e-05
6	-4.098284366945501	-4.2117501247253415	5e-05
7	-4.300519819786741	-4.43949111907959	5e-05
8	-4.4758193594156905	-4.591627631490072	5e-05
9	-4.605987849089505	-4.6716326069539384	5e-05
10	-4.718415410602235	-4.716695906534831	5e-05
11	-4.829367482520923	-4.893336011871338	5e-05
12	-4.9195127574441475	-4.882520532765707	5e-05
13	-4.995391676077859	-5.020827104644775	5e-05
14	-5.071247167777078	-5.100944493804931	5e-05
15	-5.142175007161458	-5.158591932362874	5e-05
16	-5.199446148539761	-5.176678091918945	5e-05
17	-5.25102028861598	-5.274403927683513	5e-05
18	-5.305719207178484	-5.37788909479777	5e-05
19	-5.352026037227698	-5.423395087036133	5e-05
20	-5.39739993478929	-5.422956611043294	5e-05
21	-5.438847470966005	-5.496654851003011	5e-05
22	-5.476108074712386	-5.502646701477051	5e-05
23	-5.507664640778123	-5.595420761464437	5e-05
24	-5.545397854295162	-5.535581370768229	5e-05
25	-5.57481885139974	-5.581497327941895	5e-05
26	-5.603931995034737	-5.67195603201294	5e-05
27	-5.632186927097254	-5.684966043304444	5e-05
28	-5.659779733914024	-5.7475582584838865	5e-05
29	-5.678569656619959	-5.712601787760416	5e-05
30	-5.70047569884772	-5.754980396352132	5e-05
31	-5.719875313412315	-5.775226164408366	5e-05
32	-5.745354544889216	-5.816794323649089	5e-05
