1	-0.34755292140880384	-1.2949173178227742	5e-05
2	-1.6507386483672293	-2.025620403605143	5e-05
3	-2.239201601195218	-2.4879055446217855	5e-05
4	-2.6118275978811165	-2.7791423279825844	5e-05
5	-2.878800241775245	-3.0112450124664307	5e-05
6	-3.091168272448088	-3.178420987645467	5e-05
7	-3.2570564709622567	-3.352974326853434	5e-05
8	-3.394538836460582	-3.4796896139119466	5e-05
9	-3.5146992652263975	-3.6062539253184003	5e-05
10	-3.6139812361495705	-3.70461703952535	5e-05
11	-3.7055106033359997	-3.7600859096069335	5e-05
12	-3.7862597834084495	-3.8454772735799154	5e-05
13	-3.852052432746486	-3.8913341220347086	5e-05
14	-3.912717254493044	-3.9378712841033936	5e-05
15	-3.9706131910569042	-4.009105647572835	5e-05
16	-4.02176271983043	-4.039301815205892	5e-05
17	-4.067386819898639	-4.030763658772787	5e-05
18	-4.1077809899286635	-4.148586843322754	5e-05
19	-4.143025767196923	-4.189316211995442	5e-05
20	-4.17688326265837	-4.2251864278259275	5e-05
21	-4.205937495609752	-4.246215739735921	5e-05
22	-4.235630673533657	-4.281050026224772	5e-05
23	-4.2621568651899375	-4.257980951904297	5e-05
24	-4.283123968480695	-4.273211441467285	5e-05
25	-4.307306139404297	-4.333498407328288	5e-05
26	-4.329522281922993	-4.351039626118978	5e-05
27	-4.348779498867637	-4.3876392717386885	5e-05
28	-4.36663197558915	-4.410548052022298	5e-05
29	-4.3842096593108595	-4.3970863273111975	5e-05
30	-4.4018875133854385	-4.418838819315592	5e-05
31	-4.415522986698083	-4.436973246612549	5e-05
32	-4.434441918811999	-4.436135395446778	5e-05
33	-4.446502243457459	-4.4785854885965986	5e-05
34	-4.463223485193085	-4.4606993855997725	5e-05
35	-4.475617845370109	-4.489124759958903	5e-05
36	-4.4890104267802995	-4.516081874003093	5e-05
37	-4.504897856305574	-4.495007828531901	5e-05
38	-4.515548182557758	-4.549575041453044	5e-05
39	-4.528704027488843	-4.520256306111654	5e-05
40	-4.5391586847834	-4.573366370880127	5e-05
41	-4.552835755210475	-4.570726079508463	5e-05
42	-4.563278865971616	-4.5833762700195315	5e-05
43	-4.5747946082372835	-4.591891421223958	5e-05
44	-4.582620863039251	-4.61535806060791	5e-05
45	-4.5952907615661625	-4.606873235148112	5e-05
46	-4.605524397206624	-4.620400578552246	5e-05
47	-4.611237629160563	-4.628915728057861	5e-05
48	-4.620953100797954	-4.648619401845297	5e-05
49	-4.62955395115849	-4.6628095573323565	5e-05
50	-4.640548958886398	-4.655386109792073	5e-05
51	-4.649861921093322	-4.6735021198323565	5e-05
52	-4.657575240175482	-4.657028449239095	5e-05
53	-4.6683926568448255	-4.687395702178955	5e-05
54	-4.6732362912495935	-4.707438546569824	5e-05
55	-4.683244717038874	-4.717822375905355	5e-05
56	-4.689208668291593	-4.723086112019857	5e-05
57	-4.701817269439162	-4.684309076833089	5e-05
58	-4.704249467883193	-4.714835318705241	5e-05
59	-4.711933144121672	-4.722527016662598	5e-05
60	-4.7189681474839595	-4.747917330027263	5e-05
61	-4.729071155273973	-4.767102048319499	5e-05
62	-4.735182928484465	-4.759069969472249	5e-05
63	-4.74025328400033	-4.761274832244873	5e-05
64	-4.749616966596637	-4.783551797047933	5e-05
65	-4.755510674117774	-4.7775115053914385	5e-05
66	-4.7623290084394485	-4.787538202575684	5e-05
67	-4.764508261626662	-4.761802350280762	5e-05
68	-4.77357549405978	-4.7822491451212565	5e-05
69	-4.781406064524868	-4.789746471618653	5e-05
70	-4.781702044281006	-4.814632990285237	5e-05
71	-4.790621141036184	-4.806098629394532	5e-05
72	-4.796806806156091	-4.819207073354085	5e-05
73	-4.80174925381202	-4.825917030476888	5e-05
74	-4.806843423224733	-4.836769248382568	5e-05
75	-4.813945742810701	-4.825038152465821	5e-05
76	-4.819166606080173	-4.844590681589763	5e-05
77	-4.824519198004472	-4.853357780141194	5e-05
78	-4.829581244266978	-4.852505441802979	5e-05
79	-4.835556139289187	-4.869503330088298	5e-05
80	-4.837375201984071	-4.865560603108724	5e-05
81	-4.8391698845755595	-4.861197019154867	5e-05
82	-4.847928594213117	-4.871657988016764	5e-05
83	-4.854666436676561	-4.887385604441325	5e-05
84	-4.85972579629463	-4.8778023708903	5e-05
85	-4.860758692693878	-4.881783140197754	5e-05
86	-4.8644185233421995	-4.893826390645345	5e-05
87	-4.870797739514803	-4.904172999399821	5e-05
88	-4.876432854694567	-4.894414694325765	5e-05
89	-4.87809048161771	-4.910013563161214	5e-05
90	-4.884389813571863	-4.90123165729777	5e-05
91	-4.888034436126174	-4.904886818979899	5e-05
92	-4.8910324056102015	-4.917380172210693	5e-05
93	-4.895230100669459	-4.926264797770182	5e-05
94	-4.8971226511032375	-4.924660011301676	5e-05
95	-4.90220934266154	-4.9281433332824705	5e-05
96	-4.909795128567344	-4.94100006137085	5e-05
97	-4.912417332218639	-4.941140787526448	5e-05
